Dataset,Scenario,TechniqueType,% Traced,IndirectAggregation,ScalingMethod,NLP,PathAggregation,Technique,AUC,Credibility,LagGlobal,MAP
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFSMOTE,RAW,LSA,RFSMOTE,LOWERTRACED_RFSMOTE_RAW_LSA,0.5401077097505669,0.6317023809523808,2.3174603174603177,0.3545321811624303
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFSMOTE,SINGLE,LSA,RFSMOTE,UPPERTRACED_RFSMOTE_SINGLE_LSA,0.5378637566137566,0.5499480158730159,2.305555555555556,0.3541185913243988
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,SUM,RAW,LSA,RFSMOTE,LOWERTRACED_SUM_RAW_LSA,0.6062351527912752,0.5882499999999999,2.281746031746032,0.3540463238038137
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFUNDER,RAW,VSM,RFNONE,UPPERTRACED_RFUNDER_RAW_VSM,0.5541383219954649,0.6537619047619049,2.333333333333333,0.3527451023499891
EasyClinic,NONETRACED,Combined,0.0,MEDIAN,SINGLE,LSA,RFSMOTE,NONETRACED_MEDIAN_SINGLE_LSA,0.5870856279019545,0.6395714285714286,2.3253968253968256,0.3520911716259426
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFNONE,MULTI,VSM,RFNONE,UPPERTRACED_RFNONE_MULTI_VSM,0.5885096101932836,0.6447738095238094,2.2857142857142856,0.351459158063931
EasyClinic,NONETRACED,Combined,0.0,RFNONE,RAW,LSA,RFSMOTE,NONETRACED_RFNONE_RAW_LSA,0.5903216445308281,0.6148571428571429,2.3293650793650795,0.3513743495782034
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFSMOTE,RAW,LSA,RFSMOTE,UPPERTRACED_RFSMOTE_RAW_LSA,0.5916612676816758,0.6071428571428571,2.3293650793650795,0.35127774481606666
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFUNDER,MULTI,LSA,MAX,UPPERTRACED_RFUNDER_MULTI_LSA,0.6058302289169636,0.5382080952380952,2.238095238095238,0.34852006864178564
EasyClinic,NONETRACED,Combined,0.0,SUM,RAW,LSA,RFSMOTE,NONETRACED_SUM_RAW_LSA,0.5940165748839218,0.5821190476190476,2.2658730158730163,0.34834026853431865
EasyClinic,NONETRACED,Combined,0.0,MAX,RAW,LSA,RFSMOTE,NONETRACED_MAX_RAW_LSA,0.5536962800993414,0.5958333333333333,2.3293650793650795,0.3471991219795475
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MAX,MULTI,VSM,RFUNDER,UPPERTRACED_MAX_MULTI_VSM,0.6115025375229457,0.6597738095238096,2.3253968253968256,0.3461503520074005
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MAX,RAW,LSA,RFUNDER,UPPERTRACED_MAX_RAW_LSA,0.5912023539574559,0.6676666666666665,2.3253968253968256,0.3449135101758795
EasyClinic,NONETRACED,Combined,0.0,SUM,MULTI,LSA,RFSMOTE,NONETRACED_SUM_MULTI_LSA,0.5885467282150956,0.5879285714285715,2.3095238095238093,0.34479714104673354
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFUNDER,MULTI,LSA,RFSMOTE,UPPERTRACED_RFUNDER_MULTI_LSA,0.5931291167260555,0.56025,2.273809523809524,0.3447439217517669
EasyClinic,NONETRACED,Combined,0.0,RFUNDER,RAW,LSA,RFSMOTE,NONETRACED_RFUNDER_RAW_LSA,0.5555859248461288,0.5383214285714286,2.333333333333333,0.34424129665440234
EasyClinic,NONETRACED,Combined,0.0,MEDIAN,RAW,LSA,RFSMOTE,NONETRACED_MEDIAN_RAW_LSA,0.5961289277615809,0.5475714285714286,2.3293650793650795,0.3438741621841454
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,SUM,SINGLE,VSM,RFSMOTE,LOWERTRACED_SUM_SINGLE_VSM,0.5993278263686427,0.5460476190476191,1.753968253968254,0.34383277742137125
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MAX,MULTI,VSM,RFNONE,UPPERTRACED_MAX_MULTI_VSM,0.6054354281395098,0.6639047619047621,2.333333333333333,0.34192013008656
EasyClinic,NONETRACED,Combined,0.0,MEDIAN,SINGLE,VSM,RFSMOTE,NONETRACED_MEDIAN_SINGLE_VSM,0.6172592052694094,0.6593095238095237,2.293650793650793,0.3417898179633194
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,RFUNDER,SINGLE,LSA,RFSMOTE,LOWERTRACED_RFUNDER_SINGLE_LSA,0.530365916207753,0.5525357142857142,2.2579365079365084,0.3411072613006445
EasyClinic,NONETRACED,Combined,0.0,SUM,MULTI,VSM,RFSMOTE,NONETRACED_SUM_MULTI_VSM,0.5617373933700465,0.6291666666666667,2.321428571428572,0.3388982670472058
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFNONE,MULTI,VSM,RFSMOTE,UPPERTRACED_RFNONE_MULTI_VSM,0.5809780261310874,0.41253571428571423,2.313492063492064,0.3382826830514046
EasyClinic,NONETRACED,Combined,0.0,SUM,RAW,VSM,RFSMOTE,NONETRACED_SUM_RAW_VSM,0.5306527372853904,0.5351428571428571,2.333333333333333,0.3365996062711144
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFUNDER,RAW,LSA,MAX,UPPERTRACED_RFUNDER_RAW_LSA,0.5345939963286902,0.4635316438191438,1.988095238095238,0.3345306949008041
EasyClinic,Random,Random,0.0,,,,MAX,Random,0.5346277399848828,0.5059024773242631,2.333333333333333,0.33234580362715865
EasyClinic,NONETRACED,Combined,0.0,SUM,RAW,LSA,MAX,NONETRACED_SUM_RAW_LSA,0.5599186103012633,0.5350287932237504,2.2896825396825395,0.3322918927324312
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFSMOTE,MULTI,LSA,RFSMOTE,UPPERTRACED_RFSMOTE_MULTI_LSA,0.5795877874959507,0.5435238095238095,2.0515873015873014,0.3311194417894817
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFNONE,MULTI,VSM,RFUNDER,UPPERTRACED_RFNONE_MULTI_VSM,0.5567467066191556,0.6262142857142857,2.313492063492064,0.33041229883509804
EasyClinic,NONETRACED,Combined,0.0,MAX,MULTI,VSM,RFSMOTE,NONETRACED_MAX_MULTI_VSM,0.5468665640859518,0.5958809523809523,2.3174603174603177,0.3295987479228387
EasyClinic,NONETRACED,Combined,0.0,SUM,MULTI,LSA,MAX,NONETRACED_SUM_MULTI_LSA,0.5526603498542274,0.5252321289336948,2.273809523809524,0.32945118848625105
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,SUM,MULTI,LSA,RFSMOTE,UPPERTRACED_SUM_MULTI_LSA,0.5617846344887161,0.5831190476190475,2.3253968253968256,0.32589643056399503
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MAX,RAW,VSM,RFSMOTE,UPPERTRACED_MAX_RAW_VSM,0.5332712450059389,0.5349761904761905,2.3174603174603177,0.3252287523631201
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,SUM,RAW,VSM,RFUNDER,UPPERTRACED_SUM_RAW_VSM,0.5345535039412591,0.5880595238095239,2.0357142857142856,0.32515715293492303
EasyClinic,NONETRACED,Combined,0.0,MEDIAN,RAW,LSA,MAX,NONETRACED_MEDIAN_RAW_LSA,0.542439396393478,0.5267281468515775,2.246031746031746,0.3175675198937937
EasyClinic,NONETRACED,Combined,0.0,MEDIAN,MULTI,LSA,MAX,NONETRACED_MEDIAN_MULTI_LSA,0.5365646258503401,0.5188877773375594,2.253968253968254,0.3162116730301401
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MAX,SINGLE,LSA,RFSMOTE,UPPERTRACED_MAX_SINGLE_LSA,0.4598349260339056,0.610452380952381,2.333333333333333,0.3120094863130279
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,SUM,MULTI,VSM,RFUNDER,UPPERTRACED_SUM_MULTI_VSM,0.5014104848288522,0.5800714285714286,2.115079365079365,0.3118240689449999
EasyClinic,NONETRACED,Combined,0.0,MEDIAN,RAW,VSM,RFSMOTE,NONETRACED_MEDIAN_RAW_VSM,0.5280207321023647,0.6634166666666667,2.3015873015873014,0.31094554011293024
EasyClinic,NONETRACED,Combined,0.0,RFSMOTE,RAW,LSA,RFSMOTE,NONETRACED_RFSMOTE_RAW_LSA,0.5450579041140265,0.5265,2.333333333333333,0.31038282448870697
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFUNDER,MULTI,VSM,MAX,UPPERTRACED_RFUNDER_MULTI_VSM,0.41259043299859627,0.4106814285714286,2.1031746031746037,0.3094798149097449
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFNONE,RAW,LSA,RFSMOTE,UPPERTRACED_RFNONE_RAW_LSA,0.5543913994169096,0.5806309523809524,2.1904761904761907,0.3092725638985516
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFUNDER,RAW,VSM,RFSMOTE,UPPERTRACED_RFUNDER_RAW_VSM,0.4763254508152467,0.4962857142857143,2.333333333333333,0.3091448793582011
EasyClinic,DIRECT,Direct,0.0,NA,NA,LSA,MAX,DIRECT_NA_NA_LSA,0.500728862973761,0.4623646743171743,2.25,0.308555231820347
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFUNDER,MULTI,VSM,RFSMOTE,UPPERTRACED_RFUNDER_MULTI_VSM,0.530085843861354,0.46175,2.281746031746032,0.3065606630118781
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFSMOTE,RAW,VSM,RFSMOTE,UPPERTRACED_RFSMOTE_RAW_VSM,0.4998751484720873,0.4874285714285714,2.3293650793650795,0.29941102878084924
EasyClinic,NONETRACED,Combined,0.0,MEDIAN,SINGLE,LSA,MAX,NONETRACED_MEDIAN_SINGLE_LSA,0.5317764010366051,0.5685843621651028,2.2579365079365084,0.2989574323342397
EasyClinic,NONETRACED,Combined,0.0,RFNONE,SINGLE,LSA,RFSMOTE,NONETRACED_RFNONE_SINGLE_LSA,0.5006984936831876,0.6252261904761904,2.321428571428572,0.2927353485545201
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MAX,MULTI,LSA,RFSMOTE,UPPERTRACED_MAX_MULTI_LSA,0.4140819026023108,0.6154047619047621,2.321428571428572,0.29005483700276524
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MAX,MULTI,VSM,RFSMOTE,UPPERTRACED_MAX_MULTI_VSM,0.5187277291869128,0.5419642857142857,2.3174603174603177,0.2900122116068181
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFUNDER,RAW,LSA,RFSMOTE,UPPERTRACED_RFUNDER_RAW_LSA,0.5088712072130439,0.5735119047619047,2.293650793650793,0.2899123222442472
EasyClinic,LOWERTRACED,Combined,0.4827586206896552,SUM,MULTI,VSM,RFSMOTE,LOWERTRACED_SUM_MULTI_VSM,0.4958292840945903,0.4963928571428572,1.9722222222222223,0.2883175472498478
EasyClinic,NONETRACED,Combined,0.0,MAX,SINGLE,LSA,MAX,NONETRACED_MAX_SINGLE_LSA,0.4908453460749379,0.4240670815153807,2.3015873015873014,0.28615309101320985
EasyClinic,NONETRACED,Combined,0.0,SUM,SINGLE,LSA,MAX,NONETRACED_SUM_SINGLE_LSA,0.4957314274916316,0.5438437503581457,2.305555555555556,0.28284708279555737
EasyClinic,NONETRACED,Combined,0.0,MEDIAN,MULTI,VSM,RFSMOTE,NONETRACED_MEDIAN_MULTI_VSM,0.4680143882950005,0.6564166666666668,2.3293650793650795,0.2806401165340553
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFNONE,RAW,VSM,RFSMOTE,UPPERTRACED_RFNONE_RAW_VSM,0.4370917017600692,0.3769166666666667,2.3015873015873014,0.2732546670723934
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFUNDER,MULTI,VSM,RFNONE,UPPERTRACED_RFUNDER_MULTI_VSM,0.4714258719360761,0.5964047619047619,2.305555555555556,0.2720474218059024
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFSMOTE,MULTI,VSM,RFSMOTE,UPPERTRACED_RFSMOTE_MULTI_VSM,0.4788663481265522,0.4602023809523809,2.313492063492064,0.2714965378480928
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,SUM,MULTI,VSM,RFSMOTE,UPPERTRACED_SUM_MULTI_VSM,0.4832125310441637,0.5715476190476191,2.2857142857142856,0.2684808212289351
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,MAX,RAW,LSA,RFSMOTE,UPPERTRACED_MAX_RAW_LSA,0.3882308875931325,0.6220595238095238,2.333333333333333,0.2675475146153592
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFUNDER,MULTI,VSM,RFUNDER,UPPERTRACED_RFUNDER_MULTI_VSM,0.45215824425008094,0.5836428571428571,2.321428571428572,0.26493916659013833
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFSMOTE,MULTI,VSM,MAX,UPPERTRACED_RFSMOTE_MULTI_VSM,0.4063546053341972,0.4510666666666666,2.293650793650793,0.2503227481053182
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,SUM,RAW,VSM,RFSMOTE,UPPERTRACED_SUM_RAW_VSM,0.4134036551128388,0.5559047619047619,2.1587301587301586,0.24451135740299024
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFSMOTE,MULTI,VSM,SUM,UPPERTRACED_RFSMOTE_MULTI_VSM,0.3590122556959292,0.4719355780215373,2.3095238095238093,0.24079611873562534
EasyClinic,UPPERTRACED,Combined,0.5172413793103449,RFSMOTE,MULTI,VSM,MEDIAN,UPPERTRACED_RFSMOTE_MULTI_VSM,0.3590055069646907,0.5431713690476191,2.3095238095238093,0.2407946725174425
